run,type,module,name,attrname,attrvalue,vectime,vecvalue
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.checkFreshness,true,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.checkDuplicate,true,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.duplicateMethod,"""set""",,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.bloomBits,16384,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.bloomHashes,3,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.sbfBits,16384,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.sbfHashes,3,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.gateway.sbfDecay,0.02,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.enabled,false,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.attackMode,1,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.replayInterval,2.5s,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.validMac,true,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.replayId,100000,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.replayTsUs,500000,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.dupBurstLen,4,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.dupBurstGap,200ms,,
Attack50_record-0-20250915-22:43:51-99451,config,,,**.fakeNode.outOfOrderJitter,80ms,,
Attack50_record-0-20250915-22:43:51-99451,config,,,sim-time-limit,10s,,
Attack50_record-0-20250915-22:43:51-99451,vector,LightIoTNetwork.cloud,e2eDelay_valid,,,"0.506300196121 0.524423068691 0.569804902723 0.575260412948 0.59412301199 0.624202173272 0.625341413612 0.637317524593 0.648920624586 0.668102748062 0.668532556457 0.676751712639 0.68670673652 0.697108672302 0.729298356989 0.737683644122 0.74264786702 0.75789594401 0.782470493181 0.799474579817 0.829458353877 0.895754340872 0.896687266253 0.906439523747 0.916363545995 0.919054246577 0.921541570755 0.930482975509 0.942304272041 0.968293157056 0.986825479729 1.014338394696 1.017358914156 1.051773648917 1.054153293161 1.078444366342 1.084026640583 1.095481895212 1.096455294708 1.101545777706 1.108729265652 1.125966446031 1.127741238451 1.137249561398 1.139179364078 1.149454732867 1.152420118287 1.157480666995 1.158906237058 1.169853878509 1.170405014999 1.196240923063 1.198946983995 1.202392532792 1.228623933181 1.232301385676 1.234468180802 1.238272238754 1.255367252975 1.260595073527 1.271984060364 1.273137310356 1.283668410568 1.30849336211 1.321268647047 1.349634943366 1.37519969202 1.397608899976 1.406627697986 1.408179098134 1.409870914648 1.417166215041 1.422079035406 1.431728884414 1.445904416939 1.462185701052 1.47232976749 1.47980388808 1.480421821865 1.496904538082 1.498484208969 1.500026739039 1.529787492402 1.533674745819 1.535898067894 1.57440859694 1.600287277158 1.604400782915 1.606413561454 1.609164058462 1.610127498371 1.61597182243 1.616898678336 1.616987524646 1.623417904576 1.628635724703 1.637081394227 1.653037877589 1.662356434435 1.664392680744 1.674606243636 1.676869046408 1.685418934677 1.696429109596 1.706512399436 1.718309992109 1.719030531611 1.721690776919 1.725477987085 1.771910393214 1.772329361503 1.772608201228 1.77970132695 1.794484082399 1.843737071519 1.852778171794 1.873631667764 1.876070265191 1.884829782484 1.893103193235 1.906526384502 1.927816159953 1.927995715522 1.949126033694 1.949246591934 1.949523408454 1.958221154449 1.981632434669 1.984281361032 1.999109798715 2.014489952521 2.019405676307 2.026881916564 2.044023084896 2.056697617564 2.062648517312 2.068033026763 2.072460137982 2.086397108504 2.089685428817 2.110864504425 2.124411762737 2.135572681924 2.147085403511 2.15063649381 2.1529700089 2.155876248841 2.168382966331 2.173722178046 2.179344320692 2.179685609693 2.186027029784 2.192474343673 2.194005104806 2.202112430147 2.208283316249 2.230571671039 2.245654922419 2.249962282506 2.250213926727 2.254219789336 2.255126074677 2.274323238898 2.30449009228 2.319798497529 2.325909831468 2.337665663659 2.341263700322 2.347126010361 2.373108204291 2.378744982951 2.426454677548 2.428696417598 2.441501591447 2.446380914863 2.460997263015 2.47833090038 2.480932583892 2.483374359923 2.483983544748 2.515405033691 2.52184967508 2.529077787696 2.537303412728 2.550976611464 2.553178299776 2.554123189882 2.589536108238 2.598805896145 2.601653215079 2.631612639966 2.635009638265 2.635184434195 2.635319468379 2.645608229631 2.651429801945 2.652899957237 2.660760047356 2.66168023059 2.665404070588 2.669759523822 2.671726748578 2.689537748088 2.69424665314 2.705923791251 2.7245007409 2.730628467654 2.738295077625 2.7595515043 2.759734916453 2.772354630193 2.782025908328 2.783998088305 2.784989907173 2.7910101966 2.805718003096 2.807707441225 2.846464175543 2.860082744993 2.861734740971 2.861981175653 2.907663596513 2.912076195468 2.937479888041 2.93918896506 2.946366971683 2.95320191516 2.953349366271 2.965966628444 2.976054910322 2.984503282116 2.998547043208 3.019269260694 3.028118434361 3.052518913754 3.064932693237 3.078329918533 3.093529297155 3.100860562291 3.110198391694 3.111261232871 3.119460022425 3.122017360013 3.136126431239 3.150367176042 3.163222740007 3.170740406936 3.178733544727 3.179440299793 3.183225820306 3.183726178273 3.192026204847 3.192146120917 3.196127035795 3.204880596695 3.210710620483 3.217216968932 3.22742151853 3.262642537033 3.266040622139 3.266894983895 3.282263698194 3.288564264726 3.292980194603 3.29557514505 3.304509802465 3.317552036767 3.327937423391 3.347668659593 3.348420245037 3.395267625664 3.396368484012 3.398490157653 3.399807897419 3.410684073971 3.420628977264 3.439362424215 3.457427460211 3.471211493619 3.478435671026 3.48087646854 3.493143518128 3.494130194559 3.530929401725 3.557153515401 3.557652692961 3.563699009153 3.591254726634 3.60811545488 3.6132269182 3.62467149752 3.626161124905 3.633216652971 3.636486795078 3.637454914161 3.641871733101 3.65329634652 3.658915331306 3.666329295023 3.673338531747 3.685398580738 3.687789758853 3.697114367596 3.705067984339 3.712158040307 3.732547006522 3.741671963362 3.745936683612 3.751570339034 3.761648825647 3.767977190598 3.779759106436 3.782726435549 3.783318392466 3.784426870545 3.806511438218 3.809195203402 3.809440603828 3.80962636203 3.845315642351 3.851071192556 3.860308631276 3.907084231589 3.916125567512 3.916566181345 3.929011478506 3.934427061862 3.934582589566 3.938749054283 3.938788081216 3.944971466017 3.988093390198 4.006062137544 4.00649783823 4.013178477644 4.021133818477 4.03281653726 4.091771567519 4.099305890988 4.101783790905 4.117432117344 4.129783066245 4.141455038402 4.152913296315 4.154121209144 4.15681975791 4.16245645578 4.169277761014 4.174018189217 4.178238607498 4.183573033823 4.197789099391 4.203862568131 4.206766251287 4.220974737639 4.2256560978 4.232384670968 4.237456342297 4.249726128227 4.25546995017 4.260175707703 4.264270149636 4.265001278299 4.270201871543 4.284861701936 4.294545246079 4.302895890688 4.322292004548 4.326719033437 4.331313757295 4.334665550104 4.343154749832 4.394945958138 4.398487515443 4.404160786955 4.412617227433 4.425463235238 4.426723637059 4.435140930674 4.442238306672 4.444937486969 4.464331701024 4.488163811759 4.491036344552 4.509160611055 4.535532631306 4.548205721982 4.579491178969 4.579570609517 4.592546100726 4.626481156818 4.639058845069 4.641448346548 4.647671010252 4.648326306741 4.650334480149 4.654961667255 4.655762139288 4.668048019124 4.675505712137 4.679200246441 4.698117529274 4.698624854396 4.719028533785 4.723954158112 4.734741241949 4.755723673825 4.756053041386 4.764468784327 4.770698355952 4.771803481271 4.772859068539 4.776452322372 4.78260279903 4.80155585585 4.807242646324 4.815895412582 4.827023063553 4.828420356661 4.837786931987 4.851150342449 4.876214399817 4.884433821843 4.887201588996 4.894859859417 4.898530134954 4.913045410532 4.922787198678 4.939341877587 4.943191952792 4.943519238916 4.961848799278 4.9878852037 4.992966081039 4.996072817756 5.040578352612 5.041399289598 5.048681401809 5.071923186699 5.092332077257 5.099218015441 5.107836878391 5.108087792619 5.121976999845 5.125952648765 5.126388771063 5.158265840888 5.174174689246 5.176006634579 5.180571048986 5.191082542621 5.197167603904 5.211411118483 5.225232554694 5.227326111681 5.23162752278 5.231899125686 5.233257906232 5.264453783839 5.275523678351 5.276199972698 5.279362304833 5.281914896773 5.288228912697 5.298696543158 5.310191715415 5.32575621542 5.341662237886 5.347410820423 5.352135219634 5.356482782285 5.357392703508 5.3618018043 5.383101931003 5.398139907627 5.41442722252 5.414830765477 5.417293924256 5.419453690294 5.431185197525 5.433316442277 5.451886165421 5.452301600526 5.46623877494 5.479567987355 5.495460674189 5.520672370401 5.530811506136 5.546179223385 5.566570069941 5.570715192168 5.602185228163 5.605775605118 5.60870566361 5.623740477718 5.637457879772","0.001000196121 0.001000068691 0.000999902723 0.001000412948 0.00100001199 0.001000173272 0.001000413612 0.000999524593 0.000999624586 0.000999748062 0.000999556457 0.000999712639 0.00099973652 0.000999672302 0.001000356989 0.000999644122 0.00099986702 0.00099994401 0.001000493181 0.000999579817 0.001000353877 0.001000340872 0.001000266253 0.000999523747 0.000999545995 0.001000246577 0.000999570755 0.000999975509 0.001000272041 0.001000157056 0.001000479729 0.001000394696 0.000999914156 0.000999648917 0.001000293161 0.001000366342 0.000999640583 0.000999895212 0.001000294708 0.000999777706 0.001000265652 0.001000446031 0.001000238451 0.000999561398 0.001000364078 0.000999732867 0.001000118287 0.000999666995 0.001000237058 0.000999878509 0.001000014999 0.000999923063 0.000999983995 0.000999532792 0.000999933181 0.001000385676 0.001000180802 0.001000238754 0.001000252975 0.001000073527 0.001000060364 0.001000310356 0.001000410568 0.00100036211 0.000999647047 0.000999943366 0.00099969202 0.000999899976 0.000999697986 0.001000098134 0.000999914648 0.001000215041 0.001000035406 0.000999884414 0.001000416939 0.000999701052 0.00099976749 0.00099988808 0.000999821865 0.000999538082 0.001000208969 0.000999739039 0.001000492402 0.000999745819 0.001000067894 0.00099959694 0.001000277158 0.000999782915 0.000999561454 0.001000058462 0.001000498371 0.00099982243 0.000999678336 0.000999524646 0.000999904576 0.000999724703 0.001000394227 0.000999877589 0.001000434435 0.000999680744 0.001000243636 0.001000046408 0.000999934677 0.001000109596 0.001000399436 0.000999992109 0.000999531611 0.000999776919 0.000999987085 0.001000393214 0.001000361503 0.001000201228 0.00100032695 0.001000082399 0.001000071519 0.001000171794 0.000999667764 0.001000265191 0.000999782484 0.001000193235 0.001000384502 0.001000159953 0.000999715522 0.001000033694 0.000999591934 0.001000408454 0.001000154449 0.001000434669 0.001000361032 0.000999798715 0.000999952521 0.000999676307 0.000999916564 0.001000084896 0.000999617564 0.000999517312 0.001000026763 0.001000137982 0.001000108504 0.001000428817 0.000999504425 0.000999762737 0.000999681924 0.001000403511 0.00100049381 0.0010000089 0.001000248841 0.000999966331 0.001000178046 0.001000320692 0.000999609693 0.001000029784 0.001000343673 0.001000104806 0.001000430147 0.001000316249 0.000999671039 0.000999922419 0.001000282506 0.000999926727 0.000999789336 0.001000074677 0.001000238898 0.00100009228 0.001000497529 0.000999831468 0.000999663659 0.000999700322 0.001000010361 0.001000204291 0.000999982951 0.000999677548 0.001000417598 0.000999591447 0.000999914863 0.001000263015 0.00099990038 0.000999583892 0.001000359923 0.000999544748 0.001000033691 0.00099967508 0.000999787696 0.001000412728 0.000999611464 0.001000299776 0.001000189882 0.001000108238 0.000999896145 0.001000215079 0.000999639966 0.000999638265 0.001000434195 0.001000468379 0.001000229631 0.000999801945 0.000999957237 0.001000047356 0.00100023059 0.001000070588 0.000999523822 0.000999748578 0.000999748088 0.00099965314 0.000999791251 0.0009997409 0.001000467654 0.001000077625 0.0009995043 0.000999916453 0.000999630193 0.000999908328 0.001000088305 0.000999907173 0.0010001966 0.001000003096 0.001000441225 0.001000175543 0.000999744993 0.000999740971 0.001000175653 0.000999596513 0.001000195468 0.000999888041 0.00099996506 0.000999971683 0.00099991516 0.001000366271 0.000999628444 2.476054910322 0.001000282116 0.001000043208 0.001000260694 0.001000434361 0.000999913754 0.000999693237 0.000999918533 0.001000297155 0.000999562291 0.001000391694 0.001000232871 0.001000022425 0.001000360013 0.001000431239 0.001000176042 0.000999740007 0.001000406936 0.000999544727 0.001000299793 0.000999820306 0.001000178273 0.001000204847 0.001000120917 0.001000035795 0.000999596695 0.000999620483 0.000999968932 0.00099951853 0.000999537033 0.000999622139 0.000999983895 0.000999698194 0.001000264726 0.001000194603 0.00100014505 0.000999802465 0.001000036767 0.001000423391 0.000999659593 0.001000245037 0.000999625664 0.001000484012 0.001000157653 0.000999897419 0.001000073971 0.000999977264 0.001000424215 0.001000460211 0.001000493619 0.000999671026 0.00100046854 0.000999518128 0.001000194559 0.001000401725 0.000999515401 0.000999692961 0.001000009153 0.000999726634 0.00100045488 0.0009999182 0.00100049752 0.001000124905 0.000999652971 0.000999795078 0.000999914161 0.000999733101 0.00100034652 0.001000331306 0.001000295023 0.000999531747 0.000999580738 0.000999758853 0.001000367596 0.000999984339 0.001000040307 0.001000006522 0.000999963362 0.000999683612 0.001000339034 0.000999825647 0.001000190598 0.001000106436 0.001000435549 0.001000392466 0.000999870545 0.001000438218 0.001000203402 0.000999603828 0.00100036203 0.000999642351 0.001000192556 0.000999631276 0.001000231589 0.000999567512 0.001000181345 0.001000478506 0.001000061862 0.000999589566 0.001000054283 0.001000081216 0.001000466017 0.001000390198 0.001000137544 0.00099983823 0.001000477644 0.000999818477 0.00099953726 0.000999567519 0.000999890988 0.000999790905 0.001000117344 0.001000066245 0.001000038402 0.001000296315 0.001000209144 0.00099975791 0.00100045578 0.000999761014 0.001000189217 0.000999607498 0.001000033823 0.001000099391 0.000999568131 0.001000251287 0.000999737639 0.0010000978 0.000999670968 0.001000342297 0.001000128227 0.00099995017 0.000999707703 0.001000149636 0.001000278299 0.000999871543 0.000999701936 0.001000246079 0.000999890688 0.001000004548 0.001000033437 0.000999757295 0.000999550104 0.000999749832 0.000999958138 0.000999515443 0.000999786955 0.001000227433 0.001000235238 0.000999637059 0.000999930674 0.001000306672 0.001000486969 0.000999701024 0.000999811759 0.001000344552 0.000999611055 0.000999631306 0.000999721982 0.001000178969 0.000999609517 0.001000100726 0.001000156818 0.000999845069 0.001000346548 0.001000010252 0.001000306741 0.001000480149 0.000999667255 0.001000139288 0.001000019124 0.000999712137 0.001000246441 0.000999529274 0.000999854396 0.000999533785 0.001000158112 0.001000241949 0.000999673825 0.001000041386 0.000999784327 0.001000355952 0.001000481271 0.001000068539 0.001000322372 0.00099979903 0.00099985585 0.000999646324 0.001000412582 0.001000063553 0.001000356661 0.000999931987 0.001000342449 0.001000399817 0.000999821843 0.000999588996 0.000999859417 0.001000134954 0.001000410532 0.001000198678 0.000999877587 0.000999952792 0.001000238916 0.000999799278 0.0010002037 0.001000081039 0.000999817756 0.001000352612 0.001000289598 0.001000401809 0.001000186699 0.001000077257 0.001000015441 0.000999878391 0.000999792619 0.000999999845 0.000999648765 0.000999771063 0.000999840888 0.000999689246 0.000999634579 0.001000048986 0.000999542621 0.000999603904 0.001000118483 0.000999554694 0.001000111681 0.00099952278 0.001000125686 0.000999906232 0.000999783839 0.000999678351 0.000999972698 0.001000304833 0.000999896773 0.000999912697 0.000999543158 0.000999715415 0.00100021542 0.001000237886 0.000999820423 0.001000219634 0.000999782285 0.000999703508 0.0009998043 0.000999931003 0.000999907627 0.00100022252 0.000999765477 0.000999924256 0.000999690294 0.001000197525 0.001000442277 0.001000165421 0.000999600526 0.00099977494 0.000999987355 0.000999674189 0.001000370401 0.000999506136 0.001000223385 0.001000069941 0.001000192168 0.001000228163 0.000999605118 0.00099966361 0.001000477718 0.000999879772"
Attack50_record-0-20250915-22:43:51-99451,vector,LightIoTNetwork.cloud,e2eDelay_debug,,,"0.506300196121 0.524423068691 0.569804902723 0.575260412948 0.59412301199 0.624202173272 0.625341413612 0.637317524593 0.648920624586 0.668102748062","0.001000196121 0.001000068691 0.000999902723 0.001000412948 0.00100001199 0.001000173272 0.001000413612 0.000999524593 0.000999624586 0.000999748062"
